,Populism.txt,Reactionism.txt,Class conflict.txt,Social&Political  power.txt,Institution.txt,State.txt,Politics.txt,Government.txt,International relations.txt,Communism.txt,Science.txt,Peer review.txt,Academic publishing.txt,Scientific community.txt,Knowledge.txt,Physics.txt,Computer science.txt,Information theory.txt,Chemistry.txt,Astronomy.txt,Nature.txt,Universe.txt,Matter.txt,Space.txt,Time.txt,Geology.txt,Ecology.txt,Zoology.txt,Oceanography.txt,Meterology.txt,Sport.txt,History of sports.txt,Esports.txt,Game.txt,Tournament.txt,Li Na.txt,Khabib Abdulmanapovic.txt,Chen Long.txt,Park Tae Hwan.txt,Fan Zhen Dong.txt,Sustainable fashion.txt,Fashion.txt,Hip hop fashion.txt,Formal wear.txt,Hanfu.txt,Chanel.txt,Dior.txt,Alexander Mcqueen.txt,Yves Saint Laurent.txt,Edna Mode.txt
combat,0.0,0.0,0.0,0.0,0.010756950493230957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02491365688272926,0.011844744202666641,0.01810112071016867,0.00908424119363165,0.0,0.03955350085374986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
combination,0.003387159378297007,0.00254333470500709,0.01276097098350149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009124902648028146,0.0,0.005079378157654352,0.007464178205850985,0.003524493999066564,0.003998857812397287,0.0,0.0,0.0,0.0,0.011695987741483468,0.01927559239246285,0.0,0.0,0.0,0.0,0.0,0.020221349736917752,0.0,0.0,0.0,0.0,0.0,0.004620762300032379,0.0,0.0,0.0,0.0,0.0,0.002903288887512896,0.0,0.0,0.0,0.0,0.0,0.027483590406631495,0.0,0.0,0.0,0.0
combine,0.003387159378297007,0.00254333470500709,0.0,0.0,0.0,0.0,0.0,0.0,0.005817690480402302,0.0,0.004562451324014073,0.0,0.0,0.0,0.007048987998133128,0.007997715624794574,0.0,0.0,0.010326712600986122,0.0,0.011695987741483468,0.0,0.012046132375776664,0.0,0.0,0.0,0.004410716126394277,0.026961799649223666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009677629625042988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00687121795796794,0.011436127488351495,0.0
combined,0.014373296479793787,0.002158510992818733,0.005415074959009781,0.0,0.006799129829821984,0.0,0.0052905306879039715,0.0032829348276805256,0.0,0.0,0.0,0.0,0.0,0.006334797648916777,0.008973642784174127,0.006787607254197046,0.007449423528989481,0.0,0.004382105631835456,0.0027374958196688917,0.009926305830751771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005741862930370976,0.0,0.0,0.0,0.0,0.003921609766967127,0.0,0.0,0.005800948681553103,0.0,0.0,0.0016426677848541597,0.0,0.006964283229102996,0.0,0.0,0.0,0.0,0.004262009208179575,0.01166311257981748,0.0,0.0
combining,0.008009492887912644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006878440799896343,0.0,0.0,0.0,0.0,0.008825135692896493,0.004167121541414977,0.0,0.0,0.0,0.006104800652656472,0.0,0.0,0.0,0.014242526083781048,0.0,0.0,0.0,0.0,0.0,0.0,0.002282697038754252,0.0,0.0,0.0,0.0,0.0,0.008469701859754467,0.0040407099089415375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
combustion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007274256930100746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051427227274512335,0.0,0.0,0.0,0.006843192551944905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
come,0.007149074117753615,0.001789354665825467,0.0,0.0,0.0,0.0,0.008771450136310496,0.008164426455628046,0.00409301677240599,0.0,0.0096296923265592,0.0,0.0,0.0,0.004959292042441606,0.002813383103096436,0.0,0.0,0.0,0.002269319421535879,0.008228673243619568,0.0,0.012712524503349101,0.0,0.00533658887571059,0.0065270030081895705,0.006206289297950054,0.0,0.00475986884438925,0.0013583190635417608,0.013816562285339482,0.0,0.0,0.0065018438705339845,0.0,0.015119690396888635,0.007213274306282041,0.003335909178890874,0.0,0.0,0.0,0.01154645283863235,0.0,0.007540198968989803,0.005574280457980204,0.009667994273605648,0.014132420150408123,0.0,0.008045849427513546,0.0038296846028890563
comeback,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006228120100767225,0.0,0.0,0.008178581941735165,0.0,0.0,0.0,0.0,0.0,0.0,0.009651529610807707,0.006695286672584415,0.0,0.0013665227565842837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comes,0.0,0.0021053059935372226,0.005281599122999696,0.003584175190470667,0.0,0.0,0.015480374206978427,0.009606041931825807,0.0,0.0,0.011330033870994445,0.0,0.0,0.0,0.0,0.0066202999575077056,0.0,0.00434089897588805,0.008548182781287467,0.0,0.0,0.0,0.009971473530297578,0.0,0.006278885209095516,0.0,0.0,0.005579568261927026,0.0,0.0,0.0,0.0,0.0,0.0038249462588691766,0.0,0.01778941616267687,0.0,0.003924939936362411,0.005869329147070537,0.0,0.0,0.0,0.0,0.0,0.013117093309647783,0.00568754944965473,0.004156955216046384,0.011375629264470067,0.0,0.009011805319321728
comet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667815548908593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016613115477249456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comfortable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138605443033161,0.0,0.0,0.0,0.011537939562544536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007084034879077057,0.0,0.0,0.0,0.0,0.0,0.03202427262079365,0.0,0.0,0.0,0.0,0.0,0.0
comfortably,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013311927329841083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011843649317191639,0.0,0.0,0.0,0.0
coming,0.006774318756594014,0.0,0.0,0.0,0.0,0.0,0.00623373721570904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003225542119608935,0.0,0.0,0.0,0.004292085531088309,0.0,0.0,0.0,0.0,0.0,0.01158404227208288,0.00981922226915956,0.0,0.0,0.004620762300032379,0.005874781404557912,0.0,0.0,0.009483121205052843,0.0,0.0019355259250085975,0.009637824646074971,0.008205889750390515,0.007081446747274515,0.0,0.0,0.0,0.0,0.00687121795796794,0.0,0.0
command,0.0,0.0037998189351070273,0.0,0.0,0.0,0.0,0.0046566959240755025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008998642963933915,0.006412505534572491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
commander,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007398444688993252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018474043290317287,0.0,0.0,0.0,0.0,0.0,0.0
commemorative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01661306643708184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012206581555348721,0.0,0.0,0.0,0.0,0.0,0.0,0.0
commentary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006843192551944905,0.0,0.0,0.014064668341887049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005448897932748217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
commentator,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007602933134397321,0.0,0.0,0.0,0.016925798034804613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
commerce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010382207373658327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012348118667118643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
commercial,0.0038595740651357203,0.0,0.029081544239961128,0.0,0.03651458131899338,0.0,0.0,0.0,0.006629096770886819,0.0,0.0,0.0,0.0,0.008505223818354267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02304166656777945,0.0077091380125563075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003894233851639514,0.0,0.0,0.0,0.07687423509109689,0.009350383529308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
commercialization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005448897932748217,0.007559824231083479,0.0,0.0015429767764619355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
commercially,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006816440202448491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006589743230200672,0.010070435934954589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010702570962280316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
commission,0.0,0.0,0.0,0.005813853753865038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025881790473584017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026369000569166575,0.0,0.0,0.0,0.0,0.019237352796709455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015355556885423928,0.007308978412123789
commitment,0.0,0.0037998189351070273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03399785159324788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010265328726322031,0.0,0.010265807348333746,0.0,0.0
committee,0.0,0.005413998632894958,0.0,0.0046085271311704775,0.008526822361803653,0.0,0.0,0.0,0.0,0.0,0.0,0.03912169630885713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024220143800355216,0.0,0.03755637986832692,0.0,0.0072008987118253875,0.0,0.0,0.0,0.006422447486306204,0.0,0.0,0.007624534951244307,0.0,0.0,0.0,0.0,0.01025802253930746,0.0,0.0,0.0,0.0,0.0,0.005345006836480746,0.0,0.0,0.01158736588137223
commodity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005559999862792521,0.0,0.0,0.0,0.007398444688993252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
common,0.05092884254700329,0.0314124272645732,0.0034262880220191955,0.004650264527063661,0.021510115069886693,0.0,0.025106137121791237,0.0,0.006248139968216762,0.0,0.012250064938417161,0.006579334040484424,0.005455200098292741,0.00801645091552636,0.0056779056648399865,0.006442098477657638,0.004713484264120326,0.014080177063337371,0.008318087644899151,0.00866049796933402,0.03140342749477224,0.005175447183212545,0.029109201182048718,0.002304827941958787,0.008146498317100199,0.024909272692869827,0.021316787675071457,0.014478348287078151,0.018165285181946617,0.0,0.010545744109868383,0.0,0.0,0.009925302732318972,0.0,0.003846793499306501,0.0055056636706986555,0.0025461937526726763,0.0038075612490776076,0.005196837530418797,0.005175462460632781,0.0,0.003802700625230307,0.0,0.008509343220473135,0.003689636812671629,0.021573656815848063,0.007379617684737916,0.018423425622838437,0.0029230768847924435
commonality,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667815548908593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008656367780523255,0.0,0.0,0.0
commonly,0.007149074117753615,0.007157418663301868,0.01346690798787028,0.0060925686051263115,0.0,0.0,0.004385725068155248,0.0027214754852093485,0.00409301677240599,0.0,0.0128395897687456,0.0,0.007147159190646473,0.01050279546211358,0.002479646021220803,0.008440149309289307,0.0,0.007378887306858316,0.003632662138183195,0.006807958264607636,0.0,0.0,0.016950032671132136,0.0,0.00533658887571059,0.0,0.003103144648975027,0.0,0.00475986884438925,0.0,0.0,0.0,0.0,0.0065018438705339845,0.0,0.0,0.00240442476876068,0.003335909178890874,0.0,0.008851263341978857,0.006780659448758576,0.005773226419316175,0.0,0.0,0.0,0.0,0.010599315112806092,0.0,0.008045849427513546,0.011489053808667169
commonplace,0.0,0.004055028490076335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007032334170943524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018233472255977084,0.0
commonwealth,0.0,0.006524550408825919,0.00818409766157658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02379950769896451,0.022630084549253717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006441406602552129,0.0,0.05867539976756703,0.02792847132955288
communal,0.0050605185060935325,0.0037998189351070273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013113882984733614,0.0,0.0,0.0,0.0,0.0,0.008998642963933915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
communicate,0.0045480184237552835,0.0,0.0171344553521279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004331011135931781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012408812060628313,0.0,0.0,0.013766581755993747,0.0,0.0,0.0,0.012940933437064907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
communication,0.0,0.0,0.006380485491750745,0.0,0.04005646234271317,0.0,0.00935060582356356,0.003868223098837622,0.017453071441206905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003225542119608935,0.0,0.0,0.0,0.0,0.0075852663271135925,0.009277285038824943,0.0,0.0067404499123059165,0.0,0.0,0.0,0.0,0.0,0.013862286900097137,0.0,0.0,0.006835153563194347,0.0,0.0,0.0009677629625042988,0.0,0.008205889750390515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016330194252349106
communism,0.004782814129033352,0.5925640950305627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017300540255232966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019404908162048148,0.0,0.015372622518728117
communist,0.02002373221978161,0.466095175663766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028972180476380074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02136378912567157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005463274479492023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009702084882080932,0.0,0.0,0.0,0.0,0.011874983755160898,0.0,0.013521297871325286,0.006435902975242925
communitarian,0.0058385861911705635,0.00438405083130315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
community,0.010436366772879907,0.0039182056176219355,0.024574089725307446,0.0033352717868456124,0.006171010660307204,0.0,0.002400889679333613,0.0,0.0,0.0,0.0,0.0,0.0,0.011499149097253806,0.0,0.0,0.006761228739728449,0.0,0.0,0.052176593546453015,0.009009290987556054,0.007423888629999258,0.0046395017781639195,0.0,0.011685694798857447,0.0,0.0033975262221976293,0.010384189174826955,0.0,0.0,0.0,0.0,0.0,0.003559322484382183,0.0,0.0,0.005265043770269715,0.03287134881870744,0.0,0.0014909143766039317,0.0,0.0,0.0,0.0,0.024412350912648633,0.0,0.02707792532487141,0.00529282377773783,0.01761824697334697,0.01677195919998094
compact,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667815548908593,0.0,0.0,0.0,0.0,0.026266600291414123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
company,0.0,0.0,0.0,0.0,0.008259843677386311,0.0,0.0,0.0,0.005998184952082149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009049845403188544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04092803160932902,0.0,0.0,0.0019905730711856345,0.0,0.0,0.0,0.014292365839280315,0.0,0.007385807295828877,0.014094429872483662,0.014666004087669939,0.0,0.0,0.11924207028400538,0.2284329157414222,0.03650574696398751,0.022099840047767,0.0,0.0,0.0,0.0,0.0,0.0
comparable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016451230112432158,0.006820200310103777,0.0,0.0,0.010738720546362122,0.0,0.0,0.0,0.0,0.0,0.0,0.008087312384983275,0.0,0.010184915190541767,0.0,0.005922372101333321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comparative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009109207273980865,0.0495457070441368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019404908162048148,0.016148301873003295,0.023058933778092174
comparatively,0.009565628258066705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006442376699289761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009702001724191996,0.007091065674324689,0.009702454081024074,0.0,0.0
compare,0.008009492887912644,0.0,0.0,0.0,0.0,0.0,0.0036851730549096,0.00457352340688744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018600671215731227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010968829665016597,0.005214930196570577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008469701859754467,0.0040407099089415375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005937491877580449,0.0,0.0,0.0
comparison,0.0062189100024736535,0.0046696266310796725,0.0,0.003974899603966043,0.0073544674609334225,0.0,0.0028613246672095243,0.0,0.0,0.0,0.0,0.0,0.0,0.006852209671921471,0.0064710598281541715,0.007342003747249349,0.0,0.0,0.0,0.0,0.0,0.0,0.005529250675569355,0.0,0.0,0.0170333291941979,0.00404909299696083,0.0,0.0,0.0,0.0,0.0,0.0,0.004241918031795191,0.0,0.006576235768070418,0.003137378560849157,0.0,0.0,0.0008884185973214317,0.0,0.0,0.0,0.0,0.0,0.006307570599527838,0.0,0.006307864690658269,0.0,0.0
compatriot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006156434614637653,0.0,0.07091589135032267,0.0,0.0,0.01873320559936809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
compensate,0.0,0.004055028490076335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051427227274512335,0.0,0.0,0.0,0.0,0.0,0.0,0.007032334170943524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
compensation,0.0050605185060935325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028798317741699334,0.0,0.0,0.01133261719774929,0.0,0.006589743230200672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
compete,0.003605124446930828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010299321157884645,0.0,0.0,0.0,0.0,0.008073381266785072,0.019748564126574556,0.014083642450622593,0.007174200575818322,0.043205392270952325,0.0041098266841681315,0.04180437268965226,0.0,0.012844894972612408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01025802253930746,0.0,0.0,0.0,0.0,0.0,0.005345006836480746,0.0,0.0,0.0
competence,0.0054004011946926665,0.0,0.0,0.0,0.0,0.0,0.00993891286097117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015366258353777633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
competition,0.005749318591917515,0.002158510992818733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006334797648916777,0.0,0.0,0.0,0.0,0.0,0.01368747909834446,0.0,0.0,0.010223471217875386,0.0,0.07725077183887281,0.04724141506124083,0.11230034992580773,0.011441148664871325,0.057418629303709764,0.004915649233335587,0.0,0.01132466009201791,0.015363421131024818,0.003921609766967127,0.019943549257878713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009095794519359128,0.013448586661330475,0.005831284405671272,0.012786027624538723,0.00583155628990874,0.0,0.0
competitive,0.0,0.0,0.006578440739073364,0.004464232051670163,0.0,0.0,0.0032135697910070653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006651229820259386,0.0,0.0,0.0,0.0,0.06256480023348639,0.009565113803065125,0.10004629948947094,0.020848719283254633,0.027901741198599988,0.003981146142371269,0.0,0.0,0.01866407320765062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005177652242605581,0.007084398232734764,0.0,0.0
competitiveness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007032334170943524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005448897932748217,0.0,0.011304911011543017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
competitor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012093756673357924,0.0,0.007032334170943524,0.0,0.16180194017702734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
